Ticker,Sector,28-Dec-17,1-Jan-18,2-Jan-18,3-Jan-18,4-Jan-18,7-Jan-18,8-Jan-18,9-Jan-18,10-Jan-18,11-Jan-18,14-Jan-18,15-Jan-18,16-Jan-18,17-Jan-18,18-Jan-18,21-Jan-18,22-Jan-18,23-Jan-18,24-Jan-18,25-Jan-18,28-Jan-18,29-Jan-18,30-Jan-18,31-Jan-18,1-Feb-18,4-Feb-18,5-Feb-18,6-Feb-18,7-Feb-18,8-Feb-18,11-Feb-18,12-Feb-18,13-Feb-18,14-Feb-18,15-Feb-18,18-Feb-18,19-Feb-18,20-Feb-18,22-Feb-18,25-Feb-18,26-Feb-18,27-Feb-18,28-Feb-18,1-Mar-18,4-Mar-18,5-Mar-18,6-Mar-18,14-Mar-18,
BANGLAPRO,Pharmaceuticals,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BANKASIA,Bank,22800.00,22800.00,22701.00,23096.00,22997.00,22405.00,21813.00,21319.00,21813.00,22504.00,22504.00,22504.00,22306.00,22405.00,22405.00,22208.00,22306.00,22306.00,22010.00,22010.00,21517.00,21616.00,21418.00,21122037680.02,21418141011.98,21023336569.37,20727233237.40,21122037680.02,20825934348.06,21516842122.64,22602554339.83,22701255450.49,22602554339.83,22503853229.18,22207749897.22,21714244343.95,21812945454.60,21714244343.95,21812945454.60,21615543233.29,21516842122.64,21023336569.37,21220738790.67,21319439901.33,20825934348.06,20727233237.40,20628532126.75,20628532126.75,0.00
BATASHOE,Tannery,16030.00,15982.00,15958.00,15970.00,15981.00,16006.00,15993.00,16006.00,16006.00,16023.00,16129.00,16468.00,16673.00,16411.00,16454.00,16268.00,16363.00,16461.00,16471.00,16234.00,16315.00,16349.00,16360.00,16165656000.00,16232688000.00,16251840000.00,16139664000.00,16510392000.00,16429680000.00,16279200000.00,16435152000.00,16416000000.00,16210800000.00,16194384000.00,16350336000.00,16227216000.00,16201224000.00,16249104000.00,16276464000.00,16169760000.00,16151976000.00,16074000000.00,16019280000.00,16004232000.00,16002864000.00,15949512000.00,16031592000.00,16031592000.00,0.00
BATBC,Foods & Allied,204096.00,204018.00,202818.00,205614.00,205518.00,205506.00,203586.00,203742.00,204714.00,205296.00,204024.00,204792.00,204888.00,205224.00,205500.00,205800.00,206268.00,211086.00,211698.00,213534.00,216330.00,227076.00,226308.00,226668000000.00,226626000000.00,226800000000.00,222690000000.00,222252000000.00,221580000000.00,221490000000.00,222270000000.00,222732000000.00,221046000000.00,218742000000.00,216066000000.00,217380000000.00,219066000000.00,219660000000.00,221130000000.00,215994000000.00,215304000000.00,215310000000.00,216486000000.00,216144000000.00,216780000000.00,217296000000.00,212334000000.00,212334000000.00,0.00
BAYLEASING,NBFI,3587.00,3626.00,3692.00,3692.00,3678.00,3665.00,3665.00,3678.00,3639.00,3652.00,3613.00,3587.00,3626.00,3613.00,3639.00,3639.00,3652.00,3665.00,3639.00,3613.00,3574.00,3561.00,3587.00,3534483600.00,3508302240.00,3403576800.00,3390486120.00,3429758160.00,3390486120.00,3351214080.00,3534483600.00,3547574280.00,3495211560.00,3534483600.00,3482120880.00,3442848840.00,3455939520.00,3429758160.00,3403576800.00,3364304760.00,3390486120.00,3351214080.00,3351214080.00,3364304760.00,3325032720.00,3455939520.00,3495211560.00,3495211560.00,0.00
BDAUTOCA,Industrial,415.00,419.00,420.00,431.00,427.00,428.00,426.00,426.00,444.00,474.00,508.00,482.00,479.00,477.00,465.00,455.00,480.00,465.00,462.00,468.00,453.00,448.00,453.00,466205050.16,473157569.55,448437500.61,443029985.53,444188738.76,450755007.07,454231266.77,467750054.47,480496340.01,485517604.02,483200097.55,478178833.55,483586348.63,499422642.80,481655093.25,484745101.86,494787629.87,483586348.63,475861327.09,471998816.32,483586348.63,482813846.48,512168928.34,504443906.80,504443906.80,0.00
BBS,Industrial,4899.00,4950.00,5066.00,5078.00,5091.00,5066.00,5014.00,4963.00,4937.00,4924.00,4873.00,4822.00,4860.00,4809.00,4835.00,4860.00,4886.00,4835.00,4822.00,4847.00,4783.00,4604.00,4488.00,4308885504.00,4308885504.00,4142172672.00,4116524544.00,4180644864.00,4103700480.00,4090876416.00,4270413312.00,4296061440.00,4244765184.00,4424302080.00,4411478016.00,4308885504.00,4244765184.00,4244765184.00,4270413312.00,4180644864.00,4103700480.00,4116524544.00,4129348608.00,4167820800.00,4283237376.00,4296061440.00,4398653952.00,4398653952.00,0.00
BDCOM,IT,1265.00,1265.00,1293.00,1340.00,1335.00,1368.00,1340.00,1317.00,1307.00,1298.00,1275.00,1265.00,1279.00,1265.00,1265.00,1256.00,1279.00,1265.00,1256.00,1251.00,1219.00,1205.00,1200.00,1246793264.04,1228184409.35,1172357845.29,1186314486.30,1214227768.33,1214227768.33,1223532195.68,1279358759.74,1288663187.08,1297967614.42,1386359674.19,1330533110.13,1339837537.47,1307272041.77,1284010973.41,1288663187.08,1260749905.05,1274706546.07,1297967614.42,1297967614.42,1339837537.47,1349141964.81,1311924255.44,1321228682.78,1321228682.78,0.00
BDFINANCE,NBFI,2719.00,2719.00,2782.00,2744.00,2769.00,2744.00,2731.00,2719.00,2706.00,2744.00,2719.00,2668.00,2706.00,2668.00,2719.00,2769.00,2794.00,2769.00,2807.00,2933.00,2895.00,2970.00,2996.00,2932712186.14,2983059176.46,2907538690.98,2844604953.08,2932712186.14,2920125438.56,2832018205.50,2844604953.08,2832018205.50,2869778448.24,2882365195.82,2844604953.08,2819431457.92,2806844710.34,2806844710.34,2718737477.28,2718737477.28,2706150729.70,2743910972.44,2706150729.70,2718737477.28,2794257962.76,2743910972.44,2706150729.70,2706150729.70,0.00
BDHOTELS,Tourism & Leisure,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BDLAMPS,Industrial,1750.00,1712.00,1686.00,1677.00,1669.00,1651.00,1693.00,1676.00,1659.00,1652.00,1653.00,1648.00,1659.00,1669.00,1650.00,1653.00,1702.00,1709.00,1708.00,1781.00,1728.00,1716.00,1690.00,1667968224.00,1683898257.60,1677338832.00,1648289947.20,1661408798.40,1657660555.20,1681087075.20,1702639473.60,1734499540.80,1826331499.20,1798219675.20,1742933088.00,1774793155.20,1805716161.60,1769170790.40,1748555452.80,1785100824.00,1771044912.00,1762611364.80,1769170790.40,1919100518.40,1935967612.80,1997813625.60,1987505956.80,1987505956.80,0.00
BDPLANT,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BDSERVICE,Tourism & Leisure,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,390.00,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,389738433.35,0.00
BDTHAI,Industrial,3458.00,3542.00,3615.00,3578.00,3603.00,3687.00,3699.00,3687.00,3772.00,3796.00,3772.00,3663.00,3784.00,3760.00,3675.00,3699.00,3736.00,3675.00,3615.00,3651.00,3615.00,3675.00,3627.00,3566370786.25,3554281393.76,3372940506.32,3385029898.82,3397119291.31,3324582936.34,3336672328.83,3433387468.80,3421298076.30,3385029898.82,3518013216.27,3433387468.80,3336672328.83,3276225366.35,3264135973.86,3252046581.36,3155331441.40,3119063263.91,3119063263.91,3106973871.41,3143242048.90,3179510226.39,3106973871.41,3191599618.88,3191599618.88,0.00
BDWELDING,Fuel & Power,981.00,997.00,973.00,981.00,977.00,952.00,973.00,969.00,961.00,973.00,969.00,948.00,961.00,1018.00,1051.00,1059.00,1030.00,1046.00,1042.00,1010.00,1014.00,1022.00,1010.00,997381476.00,1009644363.00,976943331.00,956505186.00,985118589.00,981030960.00,993293847.00,1030082508.00,1021907250.00,1005556734.00,1005556734.00,985118589.00,976943331.00,960592815.00,952417557.00,948329928.00,936067041.00,940154670.00,927891783.00,919716525.00,931979412.00,948329928.00,927891783.00,927891783.00,927891783.00,0.00
BEACHHATCH,Foods & Allied,691.00,662.00,662.00,654.00,704.00,691.00,696.00,683.00,696.00,696.00,696.00,696.00,716.00,733.00,741.00,745.00,733.00,737.00,725.00,716.00,700.00,704.00,700.00,687256951.92,699677258.28,666556441.32,666556441.32,683116849.80,699677258.28,728657973.12,749358483.72,741078279.48,770058994.32,786619402.80,770058994.32,749358483.72,741078279.48,724517871.00,716237666.76,732798075.24,707957462.52,716237666.76,728657973.12,728657973.12,732798075.24,720377768.88,728657973.12,728657973.12,0.00
BEACONPHAR,Pharmaceuticals,4920.00,4805.00,4920.00,4874.00,4851.00,4920.00,4920.00,4920.00,4874.00,4874.00,4874.00,4851.00,4874.00,4897.00,4920.00,5059.00,5036.00,5013.00,4990.00,4967.00,4943.00,4897.00,4897.00,4874100000.00,4827900000.00,4666200000.00,4643100000.00,4643100000.00,4643100000.00,4712400000.00,4781700000.00,4781700000.00,4804800000.00,4851000000.00,4827900000.00,4712400000.00,4689300000.00,4643100000.00,4643100000.00,4596900000.00,4573800000.00,4596900000.00,4573800000.00,4596900000.00,4573800000.00,4504500000.00,4458300000.00,4458300000.00,0.00
BARKAPOWER,Fuel & Power,6882.00,7082.00,7362.00,7502.00,7582.00,7562.00,7462.00,7422.00,7442.00,7402.00,7262.00,7182.00,7242.00,7122.00,7142.00,7182.00,7162.00,7142.00,7122.00,7102.00,6982.00,6922.00,6902.00,6761885672.70,6661857778.14,6381779673.35,6481807567.92,6601841041.40,6521818725.74,6541824304.66,6681863357.05,6681863357.05,6601841041.40,6741880093.79,6661857778.14,6521818725.74,6481807567.92,6501813146.83,6541824304.66,6461801989.00,6341768515.52,6341768515.52,6341768515.52,6441796410.09,6521818725.74,6421790831.18,6501813146.83,6501813146.83,0.00
BENGALWTL,Industrial,3577.00,3604.00,3622.00,3677.00,3650.00,3604.00,3568.00,3549.00,3568.00,3586.00,3549.00,3485.00,3504.00,3485.00,3476.00,3531.00,3494.00,3494.00,3504.00,3513.00,3403.00,3394.00,3366.00,3283988400.00,3274840800.00,3174217200.00,3128479200.00,3155922000.00,3174217200.00,3146774400.00,3311431200.00,3274840800.00,3256545600.00,3274840800.00,3329726400.00,3238250400.00,3201660000.00,3165069600.00,3165069600.00,3128479200.00,3101036400.00,3101036400.00,3146774400.00,3165069600.00,3192512400.00,3128479200.00,3201660000.00,3201660000.00,0.00
BERGERPBL,Industrial,47839.00,49028.00,48671.00,48708.00,48729.00,50366.00,50366.00,50726.00,49045.00,49045.00,50619.00,50981.00,50550.00,49984.00,49984.00,50239.00,50239.00,51653.00,51236.00,51197.00,48785.00,51074.00,50378.00,49385485518.00,50048689202.00,52481209008.00,53251081816.00,52715417302.00,52237725138.00,51542056938.00,52309610852.00,52288740806.00,52019749102.00,51321762008.00,50665515006.00,50630731596.00,50630731596.00,49589548190.00,51015668000.00,51015668000.00,51711336200.00,49355339896.00,51525824680.00,51525824680.00,50730444038.00,50667833900.00,50667833900.00,50667833900.00,0.00
BEXIMCO,Industrial,19160.00,20083.00,20012.00,20012.00,19799.00,20367.00,20154.00,19870.00,19586.00,19373.00,19018.00,18876.00,19018.00,18876.00,18876.00,19302.00,19089.00,19373.00,19515.00,19231.00,18947.00,18805.00,18876.00,18592445928.91,18521482394.83,18024737656.27,17882810588.11,18095701190.35,17882810588.11,17953774122.19,18592445928.91,18379555326.67,18237628258.51,18592445928.91,18450518860.75,18095701190.35,18308591792.59,18166664724.43,18308591792.59,18095701190.35,17811847054.03,17953774122.19,17811847054.03,17882810588.11,17882810588.11,17669919985.87,17669919985.87,17669919985.87,0.00
BEXTEX,Textile,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BGIC,General Insurance,1199.00,1167.00,1167.00,1167.00,1162.00,1135.00,1102.00,1081.00,1075.00,1091.00,1102.00,1097.00,1124.00,1113.00,1108.00,1129.00,1129.00,1135.00,1135.00,1124.00,1113.00,1129.00,1118.00,1129169590.98,1139975041.61,1112961415.03,1112961415.03,1091350513.77,1080545063.14,1102155964.40,1107558689.71,1091350513.77,1080545063.14,1129169590.98,1102155964.40,1102155964.40,1080545063.14,1085947788.45,1091350513.77,1064336887.19,1064336887.19,1064336887.19,1075142337.82,1139975041.61,1096753239.08,1091350513.77,1112961415.03,1112961415.03,0.00
BIFC,NBFI,1077.00,1077.00,1067.00,1067.00,1057.00,1067.00,1057.00,1057.00,1057.00,1057.00,1037.00,1027.00,1037.00,1057.00,1057.00,1067.00,1047.00,1047.00,1047.00,1057.00,1047.00,1037.00,1047.00,1016867434.40,1047071417.60,1006799440.00,996731445.60,1016867434.40,1006799440.00,1016867434.40,1037003423.20,1026935428.80,1057139412.00,1067207406.40,1057139412.00,1047071417.60,1026935428.80,996731445.60,996731445.60,996731445.60,996731445.60,996731445.60,1006799440.00,976595456.80,986663451.20,986663451.20,986663451.20,986663451.20,0.00
BLTC,Foods & Allied,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
LINDEBD,Fuel & Power,19551.00,19417.00,19327.00,19574.00,19825.00,19985.00,19899.00,19801.00,19729.00,19734.00,19632.00,19607.00,19816.00,19607.00,19817.00,19688.00,19796.00,19697.00,19788.00,19721.00,19712.00,19764.00,19629.00,19462658292.00,19458092808.00,19672670556.00,19525053240.00,19732021848.00,19643755824.00,19543315176.00,19497660336.00,19474832916.00,19532662380.00,19385045064.00,19339390224.00,19269386136.00,19263298824.00,19077635808.00,18841752468.00,18946758600.00,18850883436.00,18867623544.00,18689569668.00,18998500752.00,19019806344.00,18805228596.00,18768704724.00,18768704724.00,0.00
BRACBANK,Bank,95147.00,93743.00,93216.00,93831.00,93655.00,92075.00,90495.00,91461.00,90846.00,91812.00,90144.00,89266.00,90759.00,89266.00,88301.00,88213.00,89354.00,89793.00,90320.00,91373.00,90232.00,89179.00,88038.00,84965528254.46,83034493521.41,79260198361.34,76890292098.05,81630104624.64,80137941421.82,80840135870.21,82683396297.22,84175559500.03,86457691457.28,87159885905.66,85316625478.66,81103458788.35,81454556012.54,80664587258.11,81630104624.64,80489038646.02,79084649749.25,80576812952.06,80401264339.97,83210042133.50,83473365051.65,81191233094.40,81542330318.59,81542330318.59,0.00
BRACSCBOND,Corp. Bond,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
BSC,Industrial,4328.00,4346.00,4328.00,4291.00,4216.00,4235.00,4216.00,4216.00,4179.00,4198.00,4142.00,4114.00,4133.00,4096.00,4114.00,4189.00,4170.00,4207.00,4207.00,4170.00,4105.00,4096.00,4087.00,4031092800.00,3966224640.00,3910623360.00,4003292160.00,4021825920.00,3956957760.00,3892089600.00,3938424000.00,4216430400.00,4244231040.00,4170096000.00,4077427200.00,4031092800.00,4133028480.00,4058893440.00,4058893440.00,4031092800.00,4003292160.00,4040359680.00,4133028480.00,4142295360.00,4234964160.00,4179362880.00,4197896640.00,4197896640.00,0.00
BSCCL,Telecommunication,17002.00,17183.00,17233.00,17628.00,17744.00,18453.00,18354.00,18041.00,17859.00,17793.00,17694.00,17562.00,17612.00,17348.00,17134.00,17348.00,17315.00,17414.00,17249.00,17266.00,17084.00,16359.00,16144.00,15699004557.24,15748476210.25,15253759680.09,15418665190.14,15484627394.16,15171306925.06,15204288027.07,15896891169.30,17034739188.68,17397531310.80,16869833678.63,16144249434.38,16342136046.45,16243192740.42,16127758883.38,16210211638.41,16012325026.34,16144249434.38,16111268332.37,16111268332.37,16078287230.36,16061796679.36,16012325026.34,16210211638.41,16210211638.41,0.00
BSRMLTD,Industrial,19276.00,19451.00,19685.00,20037.00,20056.00,20251.00,20173.00,19939.00,19841.00,19744.00,19471.00,19393.00,19490.00,19315.00,19373.00,19451.00,19568.00,20017.00,19724.00,19510.00,19510.00,19432.00,19510.00,18924478549.00,18963498092.40,18261146311.20,18456244028.20,18436734256.50,18300165854.60,18339185398.00,18631831973.50,18768400375.40,18612322201.80,18612322201.80,18573302658.40,18280656082.90,18241636539.50,18241636539.50,18280656082.90,18183107224.40,18105068137.60,18046538822.50,18066048594.20,18124577909.30,18241636539.50,18241636539.50,18358695169.70,18358695169.70,0.00
BSRMSTEEL,Industrial,29512.00,29663.00,29738.00,29851.00,29663.00,29775.00,29813.00,29625.00,29324.00,29287.00,29212.00,29061.00,29061.00,28948.00,28948.00,28873.00,28873.00,29061.00,29061.00,28836.00,28572.00,28648.00,27745.00,27519723000.00,27106175250.00,26655032250.00,27181365750.00,27331746750.00,27218961000.00,27369342000.00,27594913500.00,27369342000.00,27256556250.00,27444532500.00,27670104000.00,26955794250.00,26880603750.00,26880603750.00,26655032250.00,26655032250.00,26542246500.00,26504651250.00,26655032250.00,26880603750.00,27406937250.00,27406937250.00,27369342000.00,27369342000.00,0.00
BXPHARMA,Pharmaceuticals,42097.00,42178.00,42178.00,41894.00,42543.00,42218.00,41772.00,42056.00,42259.00,42462.00,42137.00,41164.00,41772.00,41813.00,41813.00,43395.00,43395.00,44652.00,44773.00,44287.00,43678.00,44003.00,42948.00,43151207676.73,43313430261.98,43313430261.98,44246210127.17,44286765773.48,45057323053.42,45341212577.61,45422323870.24,44327321419.80,44083987541.92,45138434346.05,44530099651.36,43435097200.92,43313430261.98,42948429445.16,43151207676.73,42461761689.41,42542872982.04,43029540737.79,42664539920.97,42826762506.23,43029540737.79,42826762506.23,42664539920.97,42664539920.97,0.00
BXSYNTH,Textile,772.00,763.00,737.00,763.00,780.00,780.00,780.00,780.00,832.00,815.00,806.00,798.00,824.00,824.00,902.00,971.00,936.00,997.00,1075.00,1058.00,1032.00,1032.00,971.00,936493560.98,1014534691.06,1014534691.06,1031877164.41,1049219637.77,1057890874.44,1135932004.52,1239986844.63,1239986844.63,1283343028.01,1378726631.44,1318027974.71,1196630661.25,1213973134.61,1187959424.58,1127260767.85,1092575821.14,1066562111.12,1144603241.20,1144603241.20,1153274477.87,1144603241.20,1083904584.47,1075233347.79,1075233347.79,0.00
CENTRALINS,General Insurance,1178.00,1246.00,1241.00,1252.00,1278.00,1278.00,1257.00,1262.00,1257.00,1257.00,1257.00,1252.00,1215.00,1194.00,1225.00,1210.00,1178.00,1188.00,1188.00,1136.00,1136.00,1131.00,1125.00,1083312276.31,1062277086.48,1030724301.73,983395124.61,1051759491.56,1051759491.56,1051759491.56,1051759491.56,1093829871.22,1104347466.14,1088571073.77,1083312276.31,1062277086.48,1130641453.43,1083312276.31,1067535883.93,1057018289.02,1041241896.65,1078053478.85,1078053478.85,1146417845.80,1135900250.89,1104347466.14,1104347466.14,1104347466.14,0.00
CENTRALPHL,Pharmaceuticals,2347.00,2447.00,2523.00,2523.00,2485.00,2460.00,2422.00,2447.00,2422.00,2435.00,2385.00,2372.00,2435.00,2397.00,2372.00,2372.00,2385.00,2360.00,2334.00,2309.00,2209.00,2221.00,2196.00,2033191477.35,2058292606.70,1945337524.63,1895135265.93,1920236395.28,1895135265.93,1895135265.93,2070843171.38,2183798253.45,2259101641.50,2284202770.85,2221449947.48,2133595994.75,2121045430.08,2108494865.40,2108494865.40,2058292606.70,2033191477.35,2058292606.70,2058292606.70,2083393736.05,2095944300.73,2045742042.03,2058292606.70,2058292606.70,0.00
CITYBANK,Bank,46592.00,45804.00,45892.00,45629.00,45191.00,44140.00,42739.00,43177.00,42301.00,42651.00,41863.00,40812.00,40900.00,40024.00,39849.00,40637.00,40637.00,40112.00,40112.00,40199.00,39761.00,39148.00,37834.00,37221416832.60,37308996636.91,35907719767.92,35907719767.92,37396576441.22,37484156245.54,37571736049.85,38535113897.28,38272374484.34,38973012918.84,38359954288.66,37746895658.47,35907719767.92,35907719767.92,35294661137.74,35031921724.80,33718224660.12,33805804464.43,33893384268.74,33543065051.50,34331283290.30,34944341920.49,34156123681.68,33893384268.74,33893384268.74,0.00
CITYGENINS,General Insurance,1128.00,1134.00,1140.00,1140.00,1134.00,1122.00,1122.00,1122.00,1115.00,1115.00,1103.00,1091.00,1109.00,1109.00,1115.00,1109.00,1109.00,1103.00,1091.00,1091.00,1060.00,1047.00,1053.00,1047279543.88,1053476464.26,997704180.86,991507260.48,1003901101.24,997704180.86,1022491862.37,1065870305.02,1065870305.02,1059673384.64,1078264145.77,1028688782.75,991507260.48,1010098021.61,1003901101.24,997704180.86,991507260.48,985310340.10,991507260.48,979113419.72,991507260.48,1016294941.99,1016294941.99,1010098021.61,1010098021.61,0.00
ALIF,Textile,2746.00,2735.00,2746.00,2735.00,2702.00,2669.00,2571.00,2483.00,2286.00,2286.00,3523.00,3457.00,3523.00,3435.00,3369.00,3369.00,3326.00,3282.00,3435.00,3413.00,3326.00,3326.00,3282.00,3216268781.76,3216268781.76,3041233746.02,3019354366.55,3041233746.02,2997474987.08,2953716228.15,3084992504.96,3041233746.02,3041233746.02,3194389402.29,3150630643.36,3063113125.49,3019354366.55,2997474987.08,2997474987.08,2975595607.62,2909957469.21,2909957469.21,2888078089.75,2931836848.68,2822439951.34,2756801812.94,2800560571.88,2800560571.88,0.00
